frame_number,timeframe,angry,disgust,fear,happy,neutral,sad,surprise
47,1.5666666666666667,3.6304016050764476,3.7735982273694626e-10,55.70392667642018,40.66022975595189,0.0035120633046063516,0.0016444892200079859,0.00028540964951732066
48,1.6,3.575574326089067,3.767176337981834e-10,53.80166311355074,42.61703302795502,0.0037434802887768557,0.0016978660351135552,0.00028818570458451226
49,1.6333333333333333,3.687773257168652,4.364091976240448e-10,57.8460332172973,38.459331543227314,0.004406850411634479,0.0021920392405425757,0.00026309221814444867
50,1.6666666666666667,4.135613903113388,5.354492475977931e-10,60.4916515103347,35.36482763863992,0.004941296737520155,0.002703295841002962,0.00026235479801393625
51,1.7,4.015935352731083,6.326968684161134e-10,62.401618754276676,33.57430515806741,0.005121702085322787,0.002722482081134931,0.00029655012567294864
52,1.7333333333333334,4.288897038588136,6.900158155899279e-10,63.31576882561604,32.386122062169775,0.005676812156764262,0.003243755145405385,0.0002915056338583766
53,1.7666666666666666,3.6758707109397144,5.11901899709133e-10,68.56237762966829,27.752334904651164,0.005921164794350751,0.0032107489017164114,0.00028484053285611727
54,1.8,3.667465052844874,5.006257834987504e-10,67.91291608178632,28.40992367621486,0.00610001222111767,0.0033130001603757127,0.00028217627183282516
55,1.8333333333333333,4.217583414410011,4.1071167256671023e-10,65.90814165863502,29.866574270711567,0.004797749770809345,0.0026898931623407156,0.0002130128995411848
56,1.8666666666666667,3.7294011583097433,3.483176639615869e-10,58.587789566996484,37.67718674776442,0.0036543213374520735,0.0016653115389850882,0.00030289370459187035
57,1.9,4.5713953147778925,2.779827985090561e-10,55.11196788309366,40.310188664046095,0.004469602884862051,0.0017611078671662137,0.0002174270523473184
58,1.9333333333333333,4.80299522576952,2.6764773405721753e-10,52.14255507139002,43.048528290734886,0.004029544694930129,0.0016675489126406844,0.00022431823035800187
59,1.9666666666666666,4.499160126178656,3.062835395583846e-10,51.95886327278143,43.53624347039361,0.0038444216900646723,0.0016066274350982875,0.0002820812148483997
60,2.0,4.178153299081541,2.624773646910926e-10,52.38426133693118,43.431759233645955,0.003903946280326658,0.0016458870403649882,0.00027629675816126677
61,2.033333333333333,3.9725187062092453,3.0236509737350267e-10,45.96496527727872,50.05728336692763,0.0035347386587733613,0.0013469457351043986,0.00035096488815272183
62,2.066666666666667,4.010641825533973,2.757711293176254e-10,46.25485100877758,49.72933975762102,0.0033514169336209486,0.001488606949598012,0.0003273839084279832
63,2.1,2.8987424859513733,1.8611577387342209e-10,35.01960684884063,62.078536437794,0.001863157039290505,0.0008634499986085155,0.000387620189984234
64,2.1333333333333333,3.1866874863684815,1.6980659669419836e-10,38.520208385376016,58.290380820933485,0.001517974048191338,0.0009190827859858133,0.00028625031803993666
65,2.1666666666666665,2.500535819500183,1.240514709905454e-10,28.44388754505087,69.05375522475994,0.0009803033902037604,0.0005132664093447219,0.00032784076540671905
66,2.2,2.5934287997384766,1.2694904668725207e-10,29.269364159251715,68.13536808618059,0.0010114522301203118,0.0005203720264073534,0.000307130445747301
67,2.2333333333333334,2.4988969364661973,9.238723306885742e-11,24.147328015567126,73.35261031523255,0.0005832992804527437,0.00031589005923474996,0.0002655433020585269
68,2.2666666666666666,2.48000718384099,8.982718665534827e-11,25.058406940634338,72.46040802848414,0.0005899756243163245,0.00030057752119842286,0.0002872938051970837
69,2.3,2.5899597607455953,6.936468836948948e-11,21.531476990854365,75.87769948412286,0.0004264330708116307,0.00020872506384329506,0.00022860607316787856
70,2.3333333333333335,2.121942824041165,5.938557913406726e-11,15.724502216146202,82.15299694418908,0.00023643269309401435,0.00011858415756635774,0.00020299871349917697
71,2.3666666666666667,2.441925888890361,1.1617197902881832e-10,14.801446856448699,82.75609479934981,0.00019886960808278094,9.898911753860787e-05,0.00023459646933514673
72,2.4,2.482770672646881,1.0991621740501515e-10,15.425894637290341,82.09077440646992,0.0002315780115743415,0.00011048129720373007,0.0002182241741643358
73,2.433333333333333,2.217488384304839,1.7327560990613212e-10,11.606288065730745,86.1756750130336,0.0001514479450369682,7.008724262686458e-05,0.00032700156988712083
74,2.466666666666667,2.3884315103690716,1.6475907252313954e-10,10.268623463402328,87.34233486408982,0.00012064085529144586,6.842271869210701e-05,0.00042109840003008324
75,2.5,2.2921623045710335,1.1057622433266229e-10,10.309671426069285,87.39747284183011,0.0001413551294265047,7.902633430985761e-05,0.00047304595525814234
76,2.533333333333333,3.21559280977337,9.815123142246763e-11,10.572754118587232,86.21107561602574,0.0001847061346084868,0.00010022397676438118,0.00029252540414088625
77,2.566666666666667,2.6520025650314505,8.632192941912364e-11,10.016063106967673,87.33133892733522,0.00016458508711308028,8.211228170212699e-05,0.0003487032105271723
78,2.6,2.7296390538297963,8.186457184150045e-11,10.168770064117398,87.10103681804362,0.000156217073933919,8.387127125123798e-05,0.0003139755821292749
79,2.6333333333333333,2.7255997779791468,7.88207736352671e-11,10.781660223239541,86.49211758750171,0.00018329717844306123,9.340286800337648e-05,0.0003457111543299013
80,2.6666666666666665,2.2326057791602625,4.491044416053427e-11,7.770217118408107,89.99673884927088,0.0001421377766219401,9.158115037060998e-05,0.00020453418884355375
81,2.7,1.5935378071952593,2.6407145114262535e-11,6.141939729499724,92.26411536341921,0.0001279691667317448,7.493610460264347e-05,0.00020419458807040112
82,2.7333333333333334,0.9463781382412205,1.4246507231777745e-11,5.050089276814457,94.00312525744928,0.00011242226332527097,6.215561228762393e-05,0.00023274960517460322
83,2.7666666666666666,0.9150307744243318,1.3910876483338221e-11,5.9638545690825016,93.12060000112633,0.00017376936737375972,8.818901847732357e-05,0.00025269696707672557
84,2.8,0.9183756291013854,1.3725976786028213e-11,5.679730459037462,93.40139846335784,0.00016983258717659236,8.739965756099915e-05,0.00023821624485020326
85,2.8333333333333335,0.7232958509646376,8.430403930870615e-12,4.539656011167729,94.73667207830577,0.00010951006809212589,6.011345820429692e-05,0.00020643602713799397
86,2.8666666666666667,0.7089732404674672,7.850883646444389e-12,3.6165186241213516,95.6742073885531,8.79473328401633e-05,5.2648887549610915e-05,0.00016015062984997856
87,2.9,0.7295653322269374,8.073360475489804e-12,3.563751328314201,95.70641646562957,6.86267762980139e-05,4.285830415009084e-05,0.00015538874076946948
88,2.933333333333333,0.8854194386498475,1.1972300921105174e-11,4.267167223956767,94.84708140182315,0.00010025616851267472,5.7690668991040175e-05,0.00017398872077275547
89,2.966666666666667,1.0355215277929661,1.3318076099423953e-11,4.230171723731978,94.73398958690163,9.220216316046289e-05,5.227362642241794e-05,0.00017268577052530128
90,3.0,7.368313105797249,7.854205138001066e-09,20.969212993511768,71.64928637677734,0.009790577025062598,0.0018133109635657552,0.001583628070797144
91,3.033333333333333,38.027319643261556,1.3258964557451455e-06,55.85404841430629,5.580194650782153,0.46060412707475673,0.07605851912953256,0.0017733195492598286
92,3.066666666666667,59.9501073616439,4.06630462808531e-06,36.689305321147835,1.87155641695309,1.243929472351769,0.24359750106156836,0.0014998605372094937
93,3.1,66.35467132013221,4.111601553447617e-06,30.663384702262825,1.2583622181571317,1.3201016379507249,0.40192634976867603,0.0015496601268709812
94,3.1333333333333333,71.09597816292286,2.800360555948905e-06,25.686502903777146,1.9329767630613455,0.6654310315271853,0.6153597820924538,0.003748556258454252
95,3.1666666666666665,66.9526549989155,3.391960708711974e-06,26.732887739462598,4.945641184036366,0.5286888006158924,0.8225802931681193,0.017543591840807577
96,3.2,65.33023749543443,7.777776330787987e-06,24.01312304312063,7.969171595963813,0.4283664305048658,2.1959789213357137,0.06311473586422355
97,3.2333333333333334,61.38946309819894,1.2290729292253284e-05,20.908328535999686,12.592121745052456,0.541642764705129,4.4246862822949,0.14374528301959846
98,3.2666666666666666,48.09052867845022,2.2076484289925918e-05,24.312829585374537,10.109057862029115,1.3797597740616232,15.87187622624693,0.23592579735328892
99,3.3,36.19619291514742,2.228930060301005e-05,24.8456163932369,3.7589348661682793,2.758151837583202,32.285407021546575,0.1556746770170197
100,3.3333333333333335,15.816787097125301,1.737718685574505e-05,17.481470342194207,0.37586202882778297,6.713375539105379,59.57460483241776,0.03788278314271386
101,3.3666666666666667,10.436880343152707,1.1696779572025629e-05,14.086078781746437,0.21747014129482417,8.358699483511897,66.880712134878,0.020147418636562445
102,3.4,8.68293639242464,9.858670146507956e-06,13.046661333519074,0.13462143202455074,8.943150131492787,69.17849155609119,0.01412929577761074
103,3.433333333333333,7.556362217418375,6.7946869148084736e-06,10.766225721683039,0.09395189992460785,10.39135275072558,71.18514557009283,0.0069550454686573655
104,3.466666666666667,1.0653494320136931,3.1915189894985484e-06,13.974503199779948,51.74666834619251,2.271812679490198,29.947949563964993,0.9937135870396715
105,3.5,1.527667119979057,5.976875099220148e-06,14.890359159374164,35.38579301326481,2.9094859600663248,44.45767348093579,0.8290152895047531
106,3.533333333333333,2.303752732501146,7.450931788898496e-06,15.835206601371329,19.02318345759312,2.9511797038793,59.33095959205815,0.5557104616651617
107,3.566666666666667,2.368780975123832,7.927320768989035e-06,12.97106196320341,14.793433604277842,2.3733228487073004,67.19421228885862,0.29918039250822803
108,3.6,2.1834422380032867,1.0839148978908005e-05,11.624325819297288,7.891284173663175,2.6965210365820047,75.41793106257751,0.1864848307277564
109,3.6333333333333333,2.5256181638371227,1.727101213410074e-05,10.365159996482678,9.02388047262038,2.8865244547817928,75.03760649007162,0.16119315119426342
110,3.6666666666666665,2.1403871112413544,1.890791704337852e-05,8.59231040161051,9.073172355269108,3.0924612129981424,76.96885931641638,0.13279069454746287
111,3.7,1.9888502151864103,1.321706868590713e-05,7.357854594967531,9.21107853512126,3.285008012626273,78.07877274776823,0.0784226772616155
112,3.7333333333333334,1.410248933526036,6.138319260695166e-06,5.599199092826225,11.901849997002776,2.747128644140186,78.29373204335035,0.047835150835165964
113,3.7666666666666666,1.3611966787745737,5.863666548920084e-06,4.739146322318586,8.607230363094397,2.9935233391025236,82.27308418925942,0.02581324378395674
114,3.8,1.1426111620884434,4.976571000730518e-06,4.217627220232015,10.763915701734184,3.040695794204097,80.81653136698054,0.01861377818972634
115,3.8333333333333335,1.0954484453275506,4.24755061463851e-06,4.414907884289705,15.12053346480187,2.9211038395433304,76.4275314708436,0.02047064764332661
116,3.8666666666666667,1.252627428213478,4.899722791178418e-06,4.920571894527292,21.04459192662801,2.380632537554788,70.37736561900036,0.024205694353287795
117,3.9,1.2355653238980802,5.678250962036913e-06,4.550303397195962,20.981630122352723,2.475075357587806,70.73531557871904,0.02210454199542635
118,3.933333333333333,1.5881998182106973,7.607347505467321e-06,5.185509008365781,32.403101941049314,1.9041517410899056,58.87438550229748,0.04464438163932416
119,3.966666666666667,1.750524234323089,8.162720130374708e-06,4.937948355153572,35.229346968142536,1.6897936242926879,56.34754549369797,0.04483316167000989
120,4.0,1.372223377966957,4.258586178184366e-06,4.200986208628456,46.8036183228116,1.2355396891831725,46.33629110699843,0.05133703582520213
121,4.033333333333333,1.4157650776734576,4.641594010670091e-06,4.30820419814095,48.62102813967884,1.2386548027786841,44.35459301606309,0.06175012407096446
122,4.066666666666666,1.4848110868720632,4.0584729344896075e-06,4.162760731831098,55.38751956421357,0.786489230868468,38.10179745267139,0.07661787507047364
123,4.1,1.2628817469666618,3.878258353164338e-06,4.153467629347593,63.646828070929054,0.7551539787980195,30.048170352841165,0.13349434285915718
124,4.133333333333334,1.127949178322181,1.8448670270660186e-06,3.064734881779342,70.05533622927992,0.45829974421820013,25.180000235388654,0.11367788614467282
125,4.166666666666667,1.4411290448336116,3.1990847908613534e-06,4.305881715661042,57.62268413631717,0.5505152616293598,35.93493469858915,0.14485194388487013
126,4.2,1.1528754616847123,1.8331121821046624e-06,3.7361093605051985,63.69440642606201,0.39109789434886866,30.895153199277797,0.1303558250092354
127,4.233333333333333,0.7591528529812057,8.743021086042597e-07,2.9807041198930797,78.28469575280388,0.13819030194262377,17.632370517827688,0.20488558024941086
128,4.266666666666667,0.5720215395279822,3.226005872689155e-07,2.3111538988660287,82.36765207348704,0.0555039979674099,14.546698666652608,0.14696950089835598
129,4.3,0.6535125335220355,3.6720727747552307e-07,2.7000965094849323,82.30802306140595,0.04062457825495303,14.127740541028992,0.17000240909586845
130,4.333333333333333,0.6987490467877369,3.255802856489335e-07,4.95924710275486,74.66510295606568,0.02188157016545219,19.356622673201336,0.29839632544465317
131,4.366666666666666,0.7520111369293423,2.590327539595064e-07,5.056186454487004,75.96398088471906,0.015193656330186059,17.8525524525682,0.3600751559334569
132,4.4,0.6722416158258386,2.2449900922069302e-07,5.047332766381804,76.37980990321593,0.0158853095286256,17.533821808719296,0.3509083718294954
133,4.433333333333334,0.777133646442007,2.452117395149094e-07,5.664762847939564,66.17296926375322,0.01785225465664912,26.97734829603144,0.3899334459653932
134,4.466666666666667,0.43511569833782715,1.2958444971730696e-07,3.4695612155444575,76.62868886576484,0.016233433508211936,19.170443191270365,0.2799574659898429
135,4.5,0.3160040433981666,9.775474382797803e-08,1.8658828915326295,86.42675442320117,0.016072499340208338,11.204579654566016,0.17070639020706144
136,4.533333333333333,0.37292526224123373,6.582260457813833e-08,1.0468633225699326,92.440885793315,0.021094686441675024,5.989206600272335,0.1290242693372306
137,4.566666666666666,0.27456612507694883,3.1519693257285475e-08,0.8424934415244775,93.78440997951947,0.0406693962413847,4.984818838792509,0.07304218732552978
138,4.6,0.27651312928870087,3.293762061013308e-08,0.826669727027563,93.85137736853123,0.04099646284551691,4.930604030069757,0.07383924929960743
139,4.633333333333334,0.23843607906572384,2.7840223530933332e-08,0.9683087106701084,93.23752174435475,0.03291021735030459,5.446307530357504,0.07651569036137051
140,4.666666666666667,0.2737311928253459,3.928549721605996e-08,0.9461380837524201,92.73719165072009,0.02785871142241891,5.960420119002827,0.05466020299140159
141,4.7,0.26672015005260274,3.587353537665756e-08,0.9288213391389879,92.60736878974697,0.0245846172320885,6.123459827453257,0.049045240502554655
142,4.733333333333333,0.39528249816845934,5.8653648684659144e-08,1.5160322210000943,86.6724611510384,0.032649366811660495,11.344697341889326,0.038877362438398365
143,4.766666666666667,0.29421128472252955,4.113641292154929e-08,1.3948611664065222,88.2284266366332,0.024136793095962655,10.011145139081085,0.04721893892428032
144,4.8,0.27141111665908463,3.9364543937917166e-08,1.28824158030551,89.04338248521194,0.023706885372292007,9.3260136812539,0.047244211832732724
145,4.833333333333333,0.2581578258938986,4.998337387159031e-08,1.4674052853114679,86.26793178026189,0.031770809993627906,11.929576307870661,0.04515794068508595
146,4.866666666666666,0.24707200483406172,6.939127022159809e-08,1.5810239397099408,82.10364011049703,0.03089808103850108,15.99254431479725,0.04482147973195679
147,4.9,0.21472188182670693,6.852715876410992e-08,1.4873954756587267,80.61767468461741,0.029633862316748402,17.617230846780352,0.03334318027289894
148,4.933333333333334,0.21295096453755732,1.2026956470368293e-07,1.9721171498434034,66.19535293652976,0.047452574669197285,31.54287734019264,0.029248913957871492
149,4.966666666666667,0.18596910292703603,1.0416759874481838e-07,2.1938423110593663,58.38419309643418,0.05342274190594129,39.154545214777,0.028027428728868656
150,5.0,0.17595689159875283,1.072586567906247e-07,2.2237460910878077,53.527253506560534,0.05222678847911441,43.99649471286807,0.024321902147063423
151,5.033333333333333,0.24510438903111675,2.320092419247337e-07,2.6323801143686385,49.957921996345654,0.05173500074984416,47.07454450315279,0.03831376434271821
152,5.066666666666666,0.19750604380464376,2.922676763491031e-07,2.3575339435853726,41.11070329596299,0.08224276815152781,56.2250851857926,0.026928470435196434
153,5.1,0.40897610553991565,2.3760239972559606e-06,4.922898853571037,44.67274243868036,0.1183345563387597,49.72425991990179,0.1527857499441384
154,5.133333333333334,0.4728434876213183,4.174428806491058e-06,6.094544127200327,56.34948376688536,0.17325224332142836,36.56494465250066,0.34492754804209796
155,5.166666666666667,0.43344058160670795,3.4971622368043276e-06,6.129777922216205,59.71129884927726,0.25592524427771907,33.01757139065381,0.45198251480605006
156,5.2,0.44010745510744753,3.310944633906355e-06,6.6265811426586385,59.84022980427242,0.23783204616828169,32.332964472891575,0.5222817679570061
157,5.233333333333333,0.30948091685383994,2.0118449643256367e-06,8.408802965330068,43.58162010525331,0.34936994916687486,46.91813889887973,0.432585152671221
158,5.266666666666667,0.3632882937892076,2.953085841590174e-06,12.123914348383808,36.98314586139369,0.3471730145319372,49.52821543792235,0.6542600908931723
159,5.3,0.3783860760379199,6.286162106970807e-06,12.059088955438762,31.77553951556012,0.29848427421304935,54.78694849694678,0.7015463956412735
160,5.333333333333333,0.41615853264939,1.557394755213263e-05,10.886606635001595,30.255983358722,0.26100516076100805,57.3722386070207,0.807992131897751
161,5.366666666666666,0.4700987607806048,3.2249809281011775e-05,10.040100431545703,26.01843223003713,0.27540605162445586,62.47528779271562,0.7206424834872037
162,5.4,0.4549872503098919,2.962824449800751e-05,9.854320235903378,27.284350435244818,0.2555220568636039,61.46274679819334,0.6880435952404652
163,5.433333333333334,0.3642205374011112,3.098285583271106e-05,8.461999334231999,25.639901851738617,0.24925359275328346,64.78138138104417,0.5032123199749846
164,5.466666666666667,0.3583204258146838,3.702192000136959e-05,9.80034030122502,31.30943498236345,0.17903288946900245,57.624477536077045,0.7283568431307926
165,5.5,0.3764988625914527,2.8270031325356035e-05,8.877518783023886,34.35847763095806,0.1988675447546019,55.57510262993027,0.6135062787103991
166,5.533333333333333,0.40742555600827013,2.87251061280355e-05,8.50170124454265,31.17445478082679,0.16447593588073392,59.154309147462236,0.5976046101731868
167,5.566666666666666,0.5414678719268562,6.22996254167962e-05,10.497084267933596,24.913938362385796,0.18916081185803044,63.126951503859615,0.7313348824106878
168,5.6,0.5387795347956456,6.873995304749965e-05,10.481907797393688,22.856367441354358,0.2014837298899227,65.22665850144693,0.6947342551664019
169,5.633333333333334,0.7333328419288548,0.00011851925106804816,11.665569142129952,19.258765445023563,0.1908267371033534,67.40934623355389,0.7420410810093182
170,5.666666666666667,0.9365697167468273,0.00014369515722459944,12.379724981518345,15.450963008637009,0.17196887227372468,70.38422654716864,0.6764031784982291
171,5.7,1.0657508962870597,0.00013208611011144162,12.950310239026704,10.284970057323516,0.19283300689066832,74.91918876299908,0.5868149513628468
172,5.733333333333333,1.1014950522758704,9.839024319536452e-05,10.569815992692913,7.3495195959913815,0.16110243632766766,80.53187091676347,0.28609761570551273
173,5.766666666666667,1.0839603490280822,6.0503041682503586e-05,9.845675209212358,5.879549491740145,0.15953195463198902,82.83283442238289,0.198388069962852
174,5.8,1.1863865174272967,6.919648436686547e-05,10.185721647515608,6.107864905676637,0.14489068707408342,82.15195637321823,0.22311067260377998
175,5.833333333333333,1.424213117509202,0.00011949238822154593,9.551337181893084,5.30164608462425,0.16554480933232313,83.38358299990408,0.1735563143488346
176,5.866666666666666,1.7590638195535337,0.00017162704981684852,9.374631167174465,4.195874543880835,0.18224229513935206,84.32523582044723,0.1627807267547668
177,5.9,1.9683299234994407,0.0003367474877738994,9.328134329170139,2.699801719377873,0.18628497175826242,85.69223942744304,0.12487288126347248
178,5.933333333333334,1.829128790765877,0.0003263360580326943,9.752344757824739,1.748357974377407,0.1843863013019361,86.38053906423542,0.1049167754365877
179,5.966666666666667,1.442609476895502,0.00027446495191503414,8.048762542372454,1.2150873673574416,0.1751837122901615,89.05757248057358,0.06050995555895165
180,6.0,1.1523174270226102,0.00016069667525966477,8.04595371047653,1.0742531359329848,0.12935193075007684,89.53702437384477,0.06093872529776001
181,6.033333333333333,0.9800153972516271,9.002512683119819e-05,5.48503171031345,1.2430323276430593,0.12557959628617626,92.14622871589691,0.020022227481940925
182,6.066666666666666,1.0056462887483875,5.899878949211507e-05,5.296703331786813,1.4481941906225637,0.12605513682647104,92.1014351798892,0.021906873337076978
183,6.1,0.969576456218944,7.062207092283233e-05,6.6513462320861585,1.4596682408997237,0.17573861804369176,90.72094770624064,0.02265212443991725
184,6.133333333333334,0.47594971548376114,5.24783978290139e-05,5.675960323017389,1.43262361787513,0.17691095101349097,92.21823191430823,0.02027099990417024
185,6.166666666666667,0.3433783087079037,4.396166023159927e-05,4.248376123644079,1.6505751083136115,0.28474610018241775,93.45774726603938,0.015133131452379104
186,6.2,0.31109507244864254,4.0959885921979953e-05,4.086928632110776,1.6745255175833755,0.2951994675537413,93.618743003357,0.013467347060541868
187,6.233333333333333,0.39855508122946715,4.219598492594322e-05,4.679273549506108,2.5101351200128184,0.23655014193265148,92.15651963408682,0.018924277247213312
188,6.266666666666667,0.2761123066303514,1.5003219786694656e-05,3.9644529465270133,2.0600757224834827,0.19784484703398825,93.49046966123153,0.011029512873846022
189,6.3,0.3056202344827996,1.9689558609619767e-05,4.71781161305907,1.9245047299635967,0.11537068164151028,92.91910018740649,0.017572863887927496
190,6.333333333333333,0.31792986253577094,1.0961552427227617e-05,4.2894034384495825,1.7583911749308094,0.12604302841705517,93.48900654113153,0.019214992982834248
